session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,language,country_of_origin,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_055931,user_06150,movie_0571,2024-03-26,Smart TV,49.5,81.4,completed,4K,USA,False,3.0,iblack@example.com,Jesse,Carney,16.0,Female,USA,North Carolina,East Heather,Premium,2025-01-14,True,3.13,Laptop,7.0,2025-05-10 21:17:04.263914,City Princess,Documentary,Family,History,2011,73.0,Japanese,South Korea,,,,,True,2024-11-04,False
session_055931,user_06150,movie_0571,2024-03-26,Smart TV,49.5,81.4,completed,4K,USA,False,3.0,iblack@example.com,Jesse,Carney,16.0,Female,USA,North Carolina,East Heather,Premium,2025-01-14,True,3.13,Laptop,7.0,2025-05-10 21:17:04.263914,City Princess,Documentary,Family,History,2011,73.0,Japanese,South Korea,,,,,True,2024-11-04,False
session_055932,user_06817,movie_0896,2024-04-06,Desktop,12.2,63.4,completed,Ultra HD,USA,False,NC-17,hartmanemma@example.org,Tyler,Watson,26.0,Female,Canada,Saskatchewan,Cookberg,Standard,2024-06-26,True,8.42,Smart TV,2.0,2022-08-15 00:41:38.241288,Phoenix Hero,Documentary,Romance,,2018,76.0,English,Japan,,,,,True,2023-09-30,True
session_055936,user_01851,movie_0867,2024-08-27,Tablet,145.8,68.2,stopped,HD,Canada,False,TV-G,feliciaclark@example.org,David,Lewis,53.0,Female,USA,Massachusetts,North Kellyborough,Premium,2024-07-30,True,44.39,Gaming Console,3.0,2024-09-07 20:05:25.567972,Story Legend,Documentary,Mystery,,2008,103.0,Spanish,South Korea,,,,,False,2022-04-21,True
session_055939,user_08738,movie_0031,2024-11-14,Mobile,51.2,91.0,stopped,4K,USA,True,TV-Y7,christinayu@example.net,Adrian,Cortez,43.0,Female,USA,Maryland,Murphymouth,Standard,2024-01-01,True,1.44,Mobile,,2024-05-20 10:18:47.067636,Warrior War,Movie,Romance,,2024,129.0,English,USA,,2057069.0,,,False,2022-06-10,False
session_055943,user_01081,movie_0382,2025-12-30,Mobile,106.4,96.2,paused,4K,USA,True,2.0,xlogan@example.org,Melissa,Parsons,20.0,Male,Canada,Quebec,Johnton,Basic,2023-06-02,True,18.88,Laptop,2.0,2023-03-21 20:08:46.512962,Love Empire,Documentary,War,War,2012,66.0,English,Canada,,,,,False,2021-10-10,True
session_055944,user_02022,movie_0253,2025-12-06,Tablet,100.0,67.8,completed,4K,USA,False,5.0,csanders@example.com,Sharon,Greene,43.0,Male,USA,Florida,New Brandonfurt,Premium+,2023-02-03,True,26.47,Gaming Console,3.0,2024-11-10 08:29:34.140666,City Queen,Documentary,Fantasy,,2013,99.0,Spanish,USA,,,,,True,2020-11-04,True
session_055947,user_09531,movie_0325,2025-09-01,Desktop,76.2,24.7,completed,HD,USA,False,TV-14,curtis65@example.com,Andrew,Smith,47.0,Male,USA,Michigan,Port Andrewhaven,Premium,2025-06-25,True,33.22,Desktop,8.0,2022-11-01 07:09:25.756874,Dream Family,Stand-up Comedy,Sport,,2011,64.0,Hindi,Canada,,,,,False,2025-07-31,False
session_055948,user_09523,movie_0763,2025-10-21,Tablet,24.6,50.6,paused,SD,USA,False,TV-PG,xbriggs@example.org,Kathryn,Gibson,49.0,Male,USA,California,Danielfort,Standard,2023-05-16,True,9.4,Laptop,4.0,2023-12-06 15:18:38.740073,My Dragon,Movie,Comedy,Family,2007,93.0,Japanese,France,958475.0,1245159.0,,,False,2023-05-22,True
session_055949,user_00771,movie_0533,2025-01-26,Desktop,50.4,2.2,completed,4K,Canada,False,TV-14,smithmitchell@example.org,Shirley,Kent,18.0,Female,Canada,Manitoba,Buchananside,Standard,2024-04-25,True,43.98,Tablet,,2024-09-06 05:51:36.467578,First Ice,Stand-up Comedy,Thriller,,2007,61.0,English,USA,,,,,False,2025-01-11,True
session_055952,user_09934,movie_0952,2024-07-07,Laptop,79.3,59.2,completed,HD,USA,False,4.0,goldenjoseph@example.net,Allison,Contreras,27.0,Male,Canada,Quebec,Mckinneystad,Premium+,2024-05-16,True,32.3,Gaming Console,3.0,2023-10-12 20:20:00.864356,Queen Day,Movie,Western,Music,2009,121.0,English,USA,9065794.0,,,,False,2023-07-21,False
session_055955,user_07447,movie_0113,2024-06-08,Laptop,33.2,55.2,paused,4K,USA,False,PG-13,vickie37@example.com,Heather,Ball,22.0,Female,Canada,New Brunswick,Markfurt,Standard,2025-03-31,False,13.4,Smart TV,,2024-08-28 04:37:42.460776,A Quest,Movie,History,,2022,110.0,French,Germany,845349.0,4568753.0,,,False,2020-12-09,True
session_055956,user_09551,movie_0628,2025-01-26,Tablet,85.4,35.7,paused,HD,USA,True,TV-14,swebb@example.org,Joseph,Johnson,45.0,Male,USA,New York,Hilltown,Basic,2022-09-20,True,19.73,Tablet,,2024-09-13 20:53:36.012986,Phoenix Story,TV Series,Music,,2010,45.0,English,Canada,,,13.0,170.0,False,2024-04-11,False
session_055957,user_06781,movie_0137,2025-01-24,Desktop,47.6,49.3,started,4K,USA,False,TV-Y7,brookehess@example.org,Tony,Bass,40.0,Male,USA,Pennsylvania,North Jasonland,Premium,2024-10-18,True,10.6,Tablet,3.0,2025-07-19 08:18:12.378772,First Mission,Movie,History,,2023,106.0,English,USA,992285.0,84883879.0,,,False,2020-12-26,False
session_055958,user_01597,movie_0085,2024-11-24,Laptop,73.4,38.7,stopped,4K,USA,True,TV-Y,waltersaimee@example.org,Jeff,Bishop,23.0,Female,USA,Tennessee,Owenburgh,Premium,2024-04-23,True,4.28,Gaming Console,2.0,2025-02-01 23:18:35.739107,Mission Secret,Stand-up Comedy,Crime,Crime,2009,44.0,Korean,USA,,,,,False,2024-05-03,True
session_055959,user_08748,movie_0462,2024-09-04,Tablet,21.8,19.2,stopped,HD,USA,False,TV-PG,adammiller@example.org,Tyler,Bennett,33.0,Female,Canada,Manitoba,Meghanville,Premium+,2023-02-02,False,6.45,Smart TV,4.0,2025-02-16 22:10:14.262674,Last Kingdom,TV Series,Drama,,2007,53.0,Spanish,USA,,,13.0,17.0,True,2023-05-23,False
session_055960,user_05447,movie_0235,2025-01-04,Mobile,57.3,41.3,started,HD,USA,False,G,webercarrie@example.org,William,Rodriguez,22.0,Female,Canada,Newfoundland and Labrador,Clementsmouth,Basic,2024-02-06,True,9.52,Desktop,4.0,2023-01-29 22:47:15.700785,Empire Story,Limited Series,Crime,Action,2011,45.0,English,USA,,,10.0,18.0,False,2022-03-06,False
session_055961,user_04355,movie_0701,2024-12-20,Smart TV,125.6,91.0,paused,4K,Canada,False,NC-17,smithkathryn@example.com,Ruben,Davis,27.0,Male,USA,Pennsylvania,Kennethfort,Premium+,2025-06-25,True,17.68,Gaming Console,4.0,2025-06-30 05:14:06.983758,Adventure Mission,Limited Series,Animation,History,2012,74.0,Hindi,Canada,,,2.0,197.0,False,2024-05-08,False
session_055966,user_00143,movie_0586,2024-11-23,Desktop,59.4,57.7,paused,HD,Canada,False,R,qwilson@example.com,Candice,Matthews,36.0,Female,USA,Illinois,Meganburgh,Basic,2025-05-04,True,13.02,Smart TV,1.0,2024-08-08 12:21:33.235044,A Adventure,Documentary,Drama,Documentary,2021,99.0,English,USA,,,,,True,2021-10-26,False
session_055966,user_00143,movie_0586,2024-11-23,Desktop,59.4,57.7,paused,HD,Canada,False,R,qwilson@example.com,Candice,Matthews,36.0,Female,USA,Illinois,Meganburgh,Basic,2025-05-04,True,13.02,Smart TV,1.0,2024-08-08 12:21:33.235044,A Adventure,Documentary,Drama,Documentary,2021,99.0,English,USA,,,,,True,2021-10-26,False
session_055967,user_06021,movie_0061,2024-04-10,Desktop,138.0,3.7,completed,HD,USA,False,TV-MA,valerie78@example.net,Raymond,Harris,44.0,Male,USA,Florida,Melissaville,Premium,2025-04-03,True,1.68,Gaming Console,,2025-01-21 20:21:46.312761,Journey Night,Movie,Drama,,2017,100.0,English,UK,11264097.0,,,,False,2021-11-25,False
session_055974,user_07820,movie_0443,2024-07-06,Laptop,17.0,74.9,completed,4K,USA,False,2.0,michael19@example.com,Nicholas,Nolan,29.0,Male,USA,New Jersey,Ashleyhaven,Basic,2022-08-26,True,13.4,Tablet,3.0,2024-02-09 08:07:46.934499,Battle Legend,Movie,Documentary,Thriller,2011,88.0,English,South Korea,1448215.0,7347430.0,,,False,2020-09-10,False
session_055975,user_09914,movie_0876,2025-10-20,Laptop,56.9,57.2,stopped,HD,USA,False,G,nicoleburton@example.net,Samantha,Mcknight,38.0,Female,USA,Florida,Guerraview,Premium,2023-12-16,True,3.99,Laptop,3.0,2023-04-24 20:02:08.170429,Mystery War,TV Series,Action,,2018,31.0,French,India,,,8.0,182.0,False,2023-08-20,False
session_055978,user_06513,movie_0245,2024-12-07,Desktop,95.3,75.4,started,HD,USA,False,TV-Y7,adamcarter@example.net,Cristina,Woods,19.0,Female,USA,Massachusetts,Heatherhaven,Standard,2024-10-23,True,5.01,Smart TV,4.0,2023-05-28 04:05:22.684476,Night King,Movie,Mystery,Comedy,2010,81.0,German,USA,,,,,False,2024-05-28,False
session_055985,user_07203,movie_0493,2025-08-21,Tablet,33.6,24.9,started,HD,USA,False,TV-PG,tonyaduarte@example.net,Susan,Avila,27.0,Female,USA,Pennsylvania,Port Gene,Basic,2024-02-09,True,6.61,Mobile,2.0,2024-12-07 19:39:25.048446,Story Fire,Stand-up Comedy,War,,2023,34.0,English,UK,,,,,True,2024-04-16,False
session_055987,user_03895,movie_0742,2024-05-09,Mobile,3.9,25.2,started,4K,USA,True,TV-MA,hmueller@example.org,James,Jordan,46.0,Male,USA,Washington,Brittanyshire,Premium,2024-10-18,True,8.81,Gaming Console,4.0,2022-08-26 11:00:57.251558,Battle City,Movie,Thriller,,2009,117.0,English,USA,4127966.0,782958.0,,,False,2024-10-16,False
session_055990,user_00627,movie_0220,2024-08-01,Mobile,42.0,23.2,started,HD,Canada,False,4.0,iharper@example.com,Colin,Mccarty,31.0,Prefer not to say,USA,Virginia,Montesmouth,Standard,2024-07-28,True,19.22,Gaming Console,,2023-02-12 03:07:36.312659,An War,TV Series,Comedy,History,2009,47.0,French,Germany,,,9.0,40.0,False,2022-02-21,False
session_055991,user_01291,movie_0330,2024-10-09,Tablet,24.6,46.8,started,4K,USA,False,PG,johnsonjennifer@example.com,Traci,Nunez,46.0,Female,Canada,British Columbia,Haneyberg,Premium,2024-01-24,True,16.25,Laptop,2.0,2023-12-27 14:53:47.841922,Legend King,Documentary,Biography,,2010,71.0,English,UK,,,,,False,2023-12-06,False
session_055992,user_04718,movie_0480,2024-04-26,Mobile,51.2,13.2,started,HD,USA,True,TV-G,jimbrown@example.com,Michelle,Newton,56.0,Female,USA,Missouri,West Jacqueline,Standard,2023-10-08,True,25.19,Gaming Console,2.0,2024-01-03 14:46:39.007510,Princess Secret,Movie,History,Comedy,2013,118.0,English,USA,25930822.0,32785848.0,,,False,2025-07-21,False
session_055993,user_03412,movie_0057,2024-11-13,Desktop,21.6,49.9,paused,SD,USA,False,TV-14,edecker@example.com,Ian,Gomez,36.0,Female,USA,Texas,South Rickey,Standard,2025-06-12,True,15.49,Tablet,,2023-04-04 11:44:49.635341,Mission Dream,Movie,Biography,,2017,82.0,Spanish,USA,4186498.0,7674756.0,,,True,2021-10-30,False
session_055994,user_02145,movie_0394,2024-08-29,Mobile,51.7,75.5,stopped,SD,USA,False,R,eellis@example.net,Michael,Davila,38.0,Male,USA,Ohio,Bautistabury,Standard,2022-11-13,False,8.53,Tablet,1.0,2024-07-29 21:17:54.136057,Dark Kingdom,TV Series,Adventure,,2014,26.0,Spanish,South Korea,,,6.0,97.0,True,2023-12-17,False
session_055995,user_00900,movie_0720,2024-02-08,Laptop,89.5,36.5,paused,SD,Canada,False,PG-13,kwalsh@example.org,Mark,Phillips,30.0,Female,Canada,Prince Edward Island,East Pamela,Premium+,2023-02-20,True,14.85,Gaming Console,,2023-06-21 16:26:39.017212,Legend War,Stand-up Comedy,Western,History,2007,80.0,English,USA,,,,,True,2023-11-07,False
session_055996,user_00698,movie_0379,2025-08-24,Desktop,13.6,63.4,completed,HD,USA,False,4.0,moraleskelly@example.net,Andrew,Morris,12.0,Male,Canada,Ontario,Melissashire,Standard,2024-03-07,True,8.79,Tablet,2.0,2024-11-23 16:41:59.638246,Our Battle,TV Series,Horror,,2007,41.0,Japanese,South Korea,,,13.0,164.0,False,2021-03-23,False
session_055998,user_04056,movie_0158,2024-07-06,Laptop,38.9,79.3,paused,HD,Canada,False,R,rebecca27@example.org,James,Bell,32.0,Female,USA,Tennessee,Port Laurafort,Standard,2024-01-01,True,10.09,Mobile,4.0,2024-10-01 05:06:35.077388,Storm Princess,Documentary,War,,2019,110.0,English,USA,,,,,False,2022-02-27,True
session_055999,user_07232,movie_0417,2024-04-07,Smart TV,50.9,70.0,completed,4K,Canada,False,PG-13,jamie10@example.com,Mary,Kennedy,18.0,Male,USA,Pennsylvania,Soniaside,Basic,2023-09-11,True,9.13,Desktop,6.0,2024-02-18 00:58:16.277364,Dragon Day,Documentary,Western,,2011,91.0,English,USA,,,,,False,2023-06-07,False
session_056000,user_03441,movie_0132,2025-01-02,Laptop,14.0,78.3,paused,4K,Canada,False,TV-PG,nmorgan@example.org,Tracy,Smith,44.0,Male,USA,Missouri,Thompsonstad,Standard,2023-08-14,False,18.97,Desktop,,2025-04-08 23:05:10.130122,Dragon War,Documentary,Comedy,,2022,95.0,Spanish,Japan,,,,,False,2021-01-12,False
session_056004,user_06378,movie_0395,2025-07-23,Mobile,4.3,23.3,stopped,HD,USA,True,NC-17,washingtonjared@example.net,John,Taylor,29.0,Male,Canada,New Brunswick,Erikabury,Standard,2025-01-25,False,13.4,Tablet,,2024-10-26 09:04:27.867515,Princess Queen,Stand-up Comedy,Family,Drama,2022,36.0,English,USA,,,,,False,2024-04-04,False
session_056005,user_06120,movie_0952,2024-06-08,Desktop,49.9,0.8,paused,4K,USA,False,5.0,isantana@example.net,Alan,Griffin,26.0,Male,Canada,Saskatchewan,South Tamara,Standard,2023-02-15,False,23.32,Mobile,,2024-11-26 07:36:28.626426,Queen Day,Movie,Western,Music,2009,121.0,English,USA,9065794.0,,,,False,2023-07-21,False
session_056007,user_07749,movie_0740,2024-08-10,Laptop,155.6,49.3,started,4K,Canada,False,PG,bridgetdudley@example.net,Juan,Perez,6.0,Male,USA,Wisconsin,East Patricia,Basic,2023-10-08,True,26.48,Laptop,6.0,2024-03-05 11:35:57.990906,City Mystery,Movie,Animation,,2011,119.0,German,USA,1882096.0,,,,False,2023-07-31,False
session_056009,user_01482,movie_0395,2024-12-17,Smart TV,31.7,21.2,paused,4K,Canada,False,NC-17,heathersanchez@example.com,Heidi,Gonzales,51.0,Prefer not to say,Canada,Alberta,North Elizabethhaven,Basic,2024-07-22,True,1.94,Smart TV,2.0,2023-11-02 11:15:26.435895,Princess Queen,Stand-up Comedy,Family,Drama,2022,36.0,English,USA,,,,,False,2024-04-04,False
session_056010,user_06988,movie_0167,2025-05-01,Mobile,27.9,36.9,paused,4K,USA,False,3.0,jonesmatthew@example.com,Ashley,Turner,27.0,Female,USA,New York,Port Robinmouth,Premium+,2024-03-17,True,10.26,Smart TV,2.0,2025-03-05 01:17:53.396687,Battle Night,TV Series,Adventure,,2010,37.0,Italian,USA,,,9.0,178.0,False,2021-06-26,False
session_056013,user_02034,movie_0837,2025-05-29,Tablet,59.4,2.8,stopped,4K,USA,False,TV-Y,latoya19@example.net,Kimberly,Ortega,31.0,Male,USA,New York,Morrismouth,Basic,2024-03-02,True,17.12,Tablet,4.0,2023-01-29 13:37:29.607212,Princess Adventure,Movie,Action,Adventure,2015,140.0,Korean,USA,,,,,False,2024-07-06,True
session_056016,user_02910,movie_0351,2024-05-16,Smart TV,12.2,41.0,stopped,SD,USA,False,TV-Y,dcollier@example.org,Joseph,Gibson,24.0,Male,Canada,British Columbia,South Shawnview,Basic,2024-12-24,True,21.57,Laptop,2.0,2023-08-18 21:23:33.786326,Family Story,TV Series,Family,,2018,28.0,English,USA,,,2.0,191.0,True,2020-09-11,False
session_056017,user_05769,movie_0853,2025-06-24,Laptop,55.8,14.0,completed,HD,USA,False,3.0,stephanie75@example.com,Adam,Lynch,46.0,Female,USA,Washington,Onealburgh,Basic,2025-06-13,False,10.8,Smart TV,2.0,2022-10-03 00:41:18.074763,Family Journey,TV Series,Fantasy,,2018,37.0,French,South Korea,,,7.0,25.0,False,2021-09-08,True
session_056022,user_02114,movie_0278,2024-04-30,Tablet,11.9,49.9,completed,HD,USA,False,TV-MA,kathy57@example.net,Teresa,Gregory,22.0,Female,USA,Ohio,Donaldchester,Basic,2024-09-15,False,7.36,Tablet,1.0,2025-06-07 02:51:01.501667,Dragon Storm,TV Series,Documentary,,2023,63.0,Hindi,USA,,,9.0,50.0,False,2024-06-09,False
session_056023,user_02577,movie_0616,2025-09-16,Laptop,54.1,97.3,stopped,HD,USA,False,G,jennysanders@example.org,Danielle,Johnson,32.0,Male,USA,Indiana,Edwardstad,Standard,2023-05-23,True,18.4,Desktop,1.0,2025-06-05 20:04:19.556079,First Ice,Documentary,Adventure,,2007,96.0,English,South Korea,,,,,False,2022-12-06,False
session_056026,user_00278,movie_0675,2025-10-28,Smart TV,51.0,19.4,paused,4K,USA,False,NC-17,deleonsandra@example.com,Nichole,Butler,30.0,Prefer not to say,Canada,Quebec,Lake Denise,Basic,2024-06-26,False,20.38,Tablet,7.0,2022-10-01 09:06:36.168369,Phoenix Princess,TV Series,Action,,2019,76.0,German,USA,,,,73.0,True,2021-08-11,True
session_056028,user_01165,movie_0749,2024-07-17,Tablet,97.3,75.1,paused,4K,USA,False,TV-Y,teresalopez@example.com,Casey,Nguyen,23.0,Male,USA,Washington,Roberttown,Standard,2023-07-20,False,13.4,Smart TV,1.0,2023-06-09 13:54:32.868043,Queen Princess,TV Series,Documentary,Horror,2016,32.0,English,USA,,,14.0,155.0,False,2022-03-17,False
session_056037,user_06208,movie_0066,2024-04-24,Mobile,121.1,67.2,stopped,SD,USA,False,TV-14,cmitchell@example.org,Thomas,Mcdaniel,35.0,Female,USA,Missouri,Hamptonview,Premium,2024-07-06,True,24.45,Laptop,2.0,2024-08-29 21:17:49.243377,Adventure King,Movie,Comedy,Romance,2013,104.0,English,Canada,4687811.0,26772080.0,,,False,2022-06-24,False
session_056038,user_02795,movie_0838,2024-07-30,Tablet,8.7,41.1,paused,HD,Canada,False,TV-14,carrollwesley@example.net,Thomas,Davies,37.0,Female,USA,Wisconsin,Gregoryton,Standard,2023-09-26,True,6.34,Mobile,4.0,2023-08-27 18:38:56.765538,Adventure Hero,TV Series,Western,,2018,50.0,English,France,,,5.0,121.0,False,2023-10-10,False
session_056042,user_06243,movie_0912,2024-09-07,Smart TV,101.4,17.3,stopped,4K,USA,False,TV-Y7,brewercarrie@example.net,Daniel,Rice,18.0,Female,USA,New York,Moorefort,Standard,2024-09-11,True,4.23,Gaming Console,2.0,2024-09-01 06:38:33.813422,Mission Night,Stand-up Comedy,Adventure,,2015,72.0,English,USA,,,,,False,2023-01-10,False
session_056045,user_01167,movie_0615,2025-10-15,Mobile,51.2,50.0,completed,HD,USA,True,PG,xcarlson@example.com,Edward,Taylor,35.0,Male,Canada,Saskatchewan,South Josemouth,Premium,2023-12-27,False,21.73,Smart TV,3.0,2024-07-01 05:37:18.984891,An Fire,Movie,Crime,,2016,136.0,English,Japan,1121652.0,130558068.0,,,True,2022-02-02,True
session_056046,user_04310,movie_0167,2025-11-24,Tablet,51.7,28.8,paused,SD,USA,False,TV-MA,yphillips@example.net,Matthew,Hudson,27.0,Other,USA,California,Georgefurt,Standard,2025-06-16,True,24.03,Mobile,,2023-06-09 12:30:17.208760,Battle Night,TV Series,Adventure,,2010,37.0,Italian,USA,,,9.0,178.0,False,2021-06-26,False
session_056052,user_08537,movie_0772,2025-11-03,Tablet,57.3,37.3,paused,SD,USA,False,PG-13,tiffany13@example.com,Kayla,Hunt,19.0,Female,Canada,Newfoundland and Labrador,East Jeffrey,Basic,2024-10-07,True,5.23,Gaming Console,,2023-08-12 09:57:01.720760,The Story,Documentary,Thriller,Fantasy,2012,101.0,English,France,,,,,True,2023-09-03,False
session_056058,user_08849,movie_0641,2025-07-03,Mobile,11.2,85.0,stopped,HD,USA,True,R,angelica64@example.com,Margaret,Fernandez,35.0,Female,Canada,Ontario,Glennland,Standard,2023-05-04,True,4.48,Laptop,6.0,2023-11-27 01:20:26.373190,First Dream,TV Series,Thriller,Thriller,2023,62.0,English,USA,,,12.0,54.0,True,2025-01-29,False
session_056064,user_07179,movie_0612,2025-12-11,Tablet,121.1,1.7,paused,4K,USA,False,2.0,phillipsalexander@example.net,Pamela,Lee,34.0,Male,Canada,Manitoba,Lake Saramouth,Standard,2025-02-17,False,22.63,Tablet,2.0,2023-10-17 04:33:09.543107,Kingdom Empire,Movie,Music,Mystery,2009,66.0,English,USA,2775406.0,18385689.0,,,True,2021-12-19,True
session_056067,user_09197,movie_0575,2024-11-06,Mobile,42.9,21.3,stopped,4K,USA,False,NC-17,cliffordkelley@example.com,Heather,Thompson,44.0,Female,USA,Illinois,South Victoriafort,Standard,2024-01-19,True,13.73,Mobile,2.0,2023-04-29 11:39:48.197328,City Quest,Documentary,Drama,,2021,86.0,Spanish,South Korea,,,,,False,2024-10-22,False
session_056069,user_09813,movie_0066,2024-09-28,Smart TV,129.0,34.6,started,HD,USA,False,TV-14,christophercontreras@example.com,Jean,Lucero,35.0,Prefer not to say,USA,New York,Haroldport,Standard,2025-06-03,True,22.7,Mobile,2.0,2024-04-28 19:16:19.212900,Adventure King,Movie,Comedy,Romance,2013,104.0,English,Canada,4687811.0,26772080.0,,,False,2022-06-24,False
session_056070,user_04312,movie_0856,2025-03-09,Smart TV,59.8,3.8,started,SD,USA,True,R,kristen65@example.com,Pamela,Brock,27.0,Male,USA,Texas,Milestown,Standard,2022-12-05,True,9.12,Gaming Console,,2024-05-31 14:21:22.589589,Big King,Movie,Fantasy,,2017,76.0,English,South Korea,37318670.0,,,,False,2022-06-13,True
session_056072,user_09164,movie_0260,2025-05-09,Tablet,153.8,52.8,completed,SD,USA,True,2.0,nfisher@example.com,Audrey,Green,58.0,Male,USA,Arizona,East Elizabeth,Standard,2025-04-16,True,498.41,Gaming Console,3.0,2024-12-08 16:21:37.078158,Love Love,Stand-up Comedy,Action,,2018,55.0,French,USA,,,,,False,2023-04-29,False
session_056073,user_02289,movie_0706,2024-07-08,Smart TV,96.0,53.8,completed,HD,USA,True,TV-PG,randall45@example.com,Anthony,Khan,25.0,Female,USA,New York,West Robinstad,Premium+,2024-07-14,True,14.96,Smart TV,1.0,2025-02-23 21:02:53.830131,New City,Movie,Drama,Mystery,2011,72.0,English,USA,602601.0,,,,False,2021-03-05,True
session_056074,user_09751,movie_0936,2024-11-12,Mobile,104.3,41.5,completed,4K,USA,False,2.0,anthonywallace@example.com,Kristin,Arias,51.0,Male,USA,Virginia,Lake Mitchellhaven,Premium,2024-11-21,True,8.79,Mobile,1.0,2024-02-09 19:49:54.863732,Quest Empire,Movie,Family,Crime,2019,85.0,English,USA,,212795.0,,,False,2024-12-04,True
session_056076,user_02093,movie_0552,2024-06-25,Tablet,59.6,42.2,paused,4K,USA,False,TV-14,elizabethrodriguez@example.org,Jennifer,Martinez,49.0,Male,USA,New York,Robertville,Basic,2022-09-22,True,13.72,Gaming Console,2.0,2022-10-01 19:16:42.954350,A Mission,Documentary,Romance,,2017,88.0,English,UK,,,,,True,2025-01-17,True
session_056077,user_07754,movie_0979,2025-05-10,Tablet,76.0,69.5,paused,4K,USA,True,5.0,patrick43@example.org,Cory,Williams,43.0,Female,USA,Indiana,Lake Bridget,Standard,2023-12-28,True,11.38,Tablet,5.0,2023-02-20 22:31:10.861673,Story Legend,Movie,War,,2017,110.0,French,USA,2371950.0,,,,False,2023-10-03,False
